id,name,status,feat_type,latitude,longitude,reo,maybe,other
2938,Louis Point,Official Assigned,Point,-46.890535,168.134868,0,0,2
2939,Louisa Peak,Official Assigned,Hill,-43.423021,170.147327,0,0,2
26911,Louisa Stream,Unofficial Recorded,Stream,-39.690111,176.843278,0,0,2
50131,Louper Peak,Unofficial Replaced,Hill,-43.226922,170.947838,0,0,2
50132,Louper Stream,Unofficial Replaced,Stream,-43.267900,170.955292,0,0,2
50133,Lovatt Stream,Unofficial Replaced,Stream,-36.965082,174.469253,0,0,2
50134,Lovatts Stream,Unofficial Replaced,Stream,-36.965082,174.469253,0,0,2
12656,Lovejoy Glacier,Official Validated,Glacier,-70.800000,160.166667,0,0,2
26912,Lovells Creek,Unofficial Recorded,Stream,-41.761528,174.059361,0,0,2
26913,Lovells Flat,Unofficial Recorded,Locality,-46.174556,169.837389,0,0,2
26914,Lovells Point,Unofficial Recorded,Point,-41.843000,171.818056,0,0,2
26915,Lovells Stream,Unofficial Recorded,Stream,-46.156083,169.798472,0,0,2
26916,Loveridge Creek,Unofficial Recorded,Stream,-41.275611,172.645611,0,0,2
2940,Loveridge Peak,Official Assigned,Hill,-41.256579,172.630131,0,0,2
26917,Lovers Leap,Unofficial Recorded,Cliff,-44.735528,168.430639,0,0,2
26918,Lovers Leap,Unofficial Recorded,Cliff,-45.893722,170.670250,0,0,2
26919,Lovers Rock,Unofficial Recorded,Island,-41.617167,171.859972,0,0,2
2941,Lovett Stream,Official Assigned,Stream,-36.965082,174.469253,0,0,2
49051,Low Barrier,Unofficial Recorded,Ice Feature,-70.000000,175.000000,0,0,2
26920,Low Burn,Unofficial Recorded,Stream,-44.962028,169.161750,0,0,2
26921,Low Burn,Unofficial Recorded,Stream,-46.221667,168.817417,0,0,2
26922,Low Burn,Unofficial Recorded,Stream,-45.823583,169.550000,0,0,2
26923,Low Claytons,Unofficial Recorded,Range,-43.851167,170.884667,0,0,2
12657,Low Cliff,Official Validated,Cliff,-77.632977,166.422673,0,0,2
26924,Low Creek,Unofficial Recorded,Stream,-44.245222,168.295972,0,0,2
26925,Low Creek,Unofficial Recorded,Stream,-43.892000,169.484278,0,0,2
13761,Low Flat,Official Assigned,Flat,-29.248810,182.076065,0,0,2
13762,Low Flat Gully,Official Assigned,Valley,-29.251435,182.073833,0,0,3
2942,Low Hills,Official Assigned,Hill,-43.711349,171.131097,0,0,2
26926,Low Mount,Unofficial Recorded,Hill,-43.479194,171.816222,0,0,2
2943,Low Mountain,Official Assigned,Hill,-43.595662,170.098630,0,0,2
2944,Low Neck Bay,Official Assigned,Bay,-40.795282,173.947337,0,0,3
10471,Low Nunatak,Official Assigned,Ice Feature,-77.070833,167.950000,0,0,2
2945,Low Peak,Official Assigned,Hill,-43.608651,170.139840,0,0,2
26927,Low Peak,Unofficial Recorded,Hill,-44.448472,168.736250,0,0,2
26928,Low Peak,Unofficial Recorded,Hill,-43.565333,170.730056,0,0,2
26929,Low Peak,Unofficial Recorded,Hill,-44.732722,168.059333,0,0,2
26930,Low Spur,Unofficial Recorded,Hill,-43.909417,169.457472,0,0,2
12658,Low Summit,Official Validated,Hill,-77.665635,166.780296,0,0,2
26931,Lowburn,Unofficial Recorded,Locality,-45.004306,169.207722,0,0,1
26932,Lowburn Face,Unofficial Recorded,Cliff,-44.932250,169.166417,0,0,2
26933,Lowcliffe,Unofficial Recorded,Locality,-44.106722,171.581472,0,0,1
11271,Lowe Mount,Official Validated,Hill,-82.866667,159.733333,0,0,2
50135,Lowe Mountain,Unofficial Replaced,Hill,-43.595662,170.098630,0,0,2
10472,Lowe Peak,Official Assigned,Hill,-81.666667,161.366667,0,0,2
26934,Lowe Stream,Unofficial Recorded,Stream,-41.573944,171.984222,0,0,2
26935,Lower Ben Lomond,Unofficial Recorded,Hill,-44.919778,170.512278,0,0,3
2946,Lower Birch Pool,Official Assigned,Pool,-39.018504,175.811211,0,0,3
26936,Lower Birch Pool,Unofficial Recorded,Lake,-39.019639,175.812889,0,0,3
26937,Lower Buller Gorge,Unofficial Recorded,Valley,-41.849417,171.723139,0,0,3
8461,Lower Buller Gorge Scenic Reserve,Official Validated,scenic reserve,-41.845833,171.740278,0,0,5
26938,Lower Coal Point,Unofficial Recorded,Point,-46.148417,166.616694,0,0,3
49540,Lower Dome,Unofficial Recorded,Rock,-50.873070,166.166440,0,0,2
49052,Lower Fang,Unofficial Recorded,Hill,-77.483333,167.216667,0,0,2
2947,Lower Farm Stream,Official Assigned,Stream,-42.997720,171.814830,0,0,3
26939,Lower Huia Reservoir,Unofficial Recorded,Lake,-36.986000,174.554806,1,0,2
26940,Lower Hutt,Unofficial Recorded,Town,-41.216750,174.933778,0,0,2
14984,Lower Hutt City,Official Official By Other Legislation,Local Government,-41.228098,174.958831,0,0,3
50136,Lower Island Hill,Unofficial Replaced,Hill,-46.913845,167.820468,0,0,3
49276,Lower Jaw Glacier,Unofficial Recorded,Glacier,-78.366667,162.950000,0,0,3
26941,Lower Junction,Official Approved,Place,-41.146673,172.690092,0,0,2
26942,Lower Kaimai,Unofficial Recorded,Locality,-37.800722,176.030944,1,0,1
8462,Lower Kaimai Domain Recreation Reserve,Official Validated,recreation reserve,-37.816667,176.018889,1,0,4
8463,Lower Kaituna Wildlife Management Reserve,Official Validated,Government purpose reserve,-37.752222,176.374722,1,0,4
26943,Lower Kawhatau,Unofficial Recorded,Locality,-39.786139,175.828556,1,0,1
26944,Lower Manorburn Dam,Unofficial Recorded,Lake,-45.240806,169.445750,0,0,3
49277,Lower Miers Stream,Unofficial Recorded,Stream,-78.116667,164.150000,0,0,3
26945,Lower Moutere,Unofficial Recorded,Locality,-41.146750,172.983167,1,0,1
26946,Lower Narrowdale Stream,Unofficial Recorded,Stream,-46.111139,170.038694,0,0,3
26947,Lower Nevis,Unofficial Recorded,Locality,-45.237778,168.940000,0,0,2
26948,Lower Nihotupu Reservoir,Unofficial Recorded,Lake,-36.958528,174.593333,1,0,2
26949,Lower Otoko Pass,Unofficial Recorded,Pass,-43.840528,169.695861,1,0,2
8464,Lower Pahi River Scenic Reserve,Official Validated,scenic reserve,-36.121111,174.251111,1,0,4
14565,Lower Paritu Basin,Unofficial Recorded,Basin,-39.100000,178.700000,1,0,2
10116,Lower Poerua Ecological Area,Official Validated,ecological area,-43.091389,170.464167,1,0,3
26950,Lower Portobello,Unofficial Recorded,Locality,-45.833028,170.673306,0,0,2
26951,Lower Selwyn Huts,Unofficial Recorded,Locality,-43.739222,172.445278,0,0,3
26952,Lower Shotover,Unofficial Recorded,Locality,-45.001556,168.748278,0,0,2
12659,Lower Staircase,Official Validated,Glacier,-78.399654,161.772097,0,0,2
2948,Lower Studholme Pass,Official Assigned,Pass,-43.974010,169.585959,0,0,3
26953,Lower Swale Stream,Unofficial Recorded,Stream,-41.916833,173.809667,0,0,3
26954,Lower Tama,Unofficial Recorded,Lake,-39.201167,175.606417,1,0,1
2949,Lower Tindill Stream,Official Assigned,Stream,-43.579858,170.595998,0,0,3
12660,Lower Victoria Glacier,Official Validated,Glacier,-77.300000,162.666667,0,0,3
49053,Lower Victoria Valley,Unofficial Recorded,Valley,-77.367749,162.346243,0,0,3
26955,Lower Volta Glacier,Unofficial Recorded,Glacier,-44.373000,168.759306,0,0,3
26956,Lower Waihou,Unofficial Recorded,Locality,-35.404083,173.373694,1,0,1
12661,Lower Wright Glacier,Official Validated,Glacier,-77.416667,163.000000,0,0,3
12662,Lowery Glacier,Official Validated,Glacier,-82.583333,162.250000,0,0,2
8465,Lowes Bush Scenic Reserve,Official Validated,scenic reserve,-40.998333,175.595556,0,0,4
26957,Lowgarth,Unofficial Recorded,Locality,-39.389028,174.209639,0,0,1
26958,Lowrie Peak,Unofficial Recorded,Hill,-39.937528,175.313278,0,0,2
26959,Lowry,Unofficial Recorded,Hill,-41.267556,174.924444,0,0,1
26960,Lowry Bay,Unofficial Recorded,Bay,-41.258556,174.903861,0,0,2
26961,Lowry Bay,Unofficial Recorded,Suburb,-41.257306,174.915806,0,0,2
8466,Lowry Bay Scenic Reserve,Official Validated,scenic reserve,-41.268333,174.914444,0,0,4
10473,Lowry Massif,Official Assigned,Hill,-80.616667,158.200000,0,0,2
26962,Lowry Peaks Range,Unofficial Recorded,Range,-42.788083,173.012167,0,0,3
26963,Lows Creek,Unofficial Recorded,Stream,-42.821917,171.442111,0,0,2
2950,Lows Terrace,Official Assigned,Flat,-44.872580,168.675412,0,0,2
26964,Lowther,Unofficial Recorded,Locality,-45.662083,168.432389,0,0,1
26965,Lowther Creek,Unofficial Recorded,Stream,-41.656250,172.993556,0,0,2
26966,Lowther Peak,Unofficial Recorded,Hill,-45.655472,168.479083,0,0,2
26967,Lowther Saddle,Unofficial Recorded,Pass,-41.458111,173.263333,0,0,2
12663,Lubbock Ridge,Official Validated,Ridge,-84.833333,184.583333,0,0,2
26968,Lucas Bay,Unofficial Recorded,Bay,-43.869778,172.920417,0,0,2
26969,Lucas Creek,Unofficial Recorded,Stream,-36.763250,174.668111,0,0,2
8467,Lucas Creek Scenic Reserve,Official Validated,scenic reserve,-36.763889,174.660278,0,0,4
2951,Lucas Glacier,Official Assigned,Glacier,-44.384269,168.785114,0,0,2
49445,Lucas Head,Unofficial Recorded,Point,-50.517448,166.253880,0,0,2
2952,Lucas Heights,Official Assigned,Suburb,-36.734255,174.674510,0,0,2
26971,Lucas Peak,Unofficial Recorded,Hill,-43.882750,172.924389,0,0,2
26972,Lucidus Lake,Unofficial Recorded,Lake,-44.237750,168.897444,0,0,2
26973,Lucifer,Unofficial Recorded,Hill,-44.226306,168.710278,0,0,1
26974,Lucifer Flat,Unofficial Recorded,Flat,-43.556250,170.497556,0,0,2
2953,Lucifer Stream,Official Assigned,Stream,-43.545013,170.515075,0,0,2
50137,Lucken Point,Unofficial Replaced,Point,-36.817612,174.645834,0,0,2
2954,Luckens Point,Official Assigned,Point,-36.817612,174.645834,0,0,2
50138,Lucknow Saddle,Unofficial Replaced,Pass,-43.337175,170.715207,0,0,2
2955,Lucky Bay,Official Assigned,Bay,-40.891766,173.862246,0,0,2
2956,Lucky Beach,Official Assigned,Beach,-46.710104,167.939153,0,0,2
2957,Lucky Point,Official Assigned,Point,-46.707936,167.943913,0,0,2
26975,Lucky Point,Unofficial Recorded,Point,-41.268500,174.282028,0,0,2
26976,Lucretia,Unofficial Recorded,Hill,-42.408333,172.334167,0,0,1
2958,Lucretia Stream,Official Assigned,Stream,-42.447228,172.349937,0,0,2
26977,Lucy Creek,Unofficial Recorded,Stream,-41.446750,173.170333,0,0,2
26978,Lucy Creek Knob,Unofficial Recorded,Hill,-41.452889,173.185917,0,0,3
11272,Lucy Glacier,Official Validated,Glacier,-82.400000,158.416667,0,0,2
26979,Lucy Stream,Unofficial Recorded,Stream,-42.845806,172.133000,0,0,2
2959,Lucy Walker Pass,Official Assigned,Pass,-43.674972,169.975398,0,0,3
2960,Lucys Gully,Official Assigned,Valley,-39.148917,173.939241,0,0,2
26980,Lud River,Unofficial Recorded,Stream,-41.239111,173.385250,0,0,2
11273,Ludeman Glacier,Official Validated,Glacier,-84.450000,172.666667,0,0,2
12664,Ludvig Glacier,Official Validated,Glacier,-70.750000,166.150000,0,0,2
26981,Lug Creek,Unofficial Recorded,Stream,-45.418778,170.128944,0,0,2
26982,Lugar Burn,Unofficial Recorded,Stream,-45.060806,167.694611,0,0,2
26983,Luggate,Unofficial Recorded,Locality,-44.746056,169.269083,0,0,1
26984,Luggate Creek,Unofficial Recorded,Stream,-44.789583,169.162889,0,0,2
8468,Luggate Creek Scenic Reserve,Official Validated,scenic reserve,-45.900556,170.412222,0,0,4
49278,Lugger Glacier,Unofficial Recorded,Glacier,-76.966667,160.833333,0,0,2
14566,Luhrs Rock,Unofficial Recorded,Reef,-41.352500,174.793333,0,0,2
11274,Luhrsen Nunatak,Official Validated,Ice Feature,-71.983333,161.683333,0,0,2
26985,Luke Creek,Unofficial Recorded,Stream,-42.339306,173.634583,0,0,2
14567,Luke Rock,Unofficial Recorded,Reef,-41.220833,174.138333,0,0,2
26986,Luke Rock,Unofficial Recorded,Island,-41.219694,174.138556,0,0,2
26987,Lulus Creek,Unofficial Recorded,Stream,-42.481222,173.155000,0,0,2
2961,Lumaluma Creek,Official Assigned,Stream,-45.803176,166.743880,0,0,2
2962,Lumber Flat,Official Assigned,Flat,-44.224114,168.659968,0,0,2
26989,Lumberbox Creek,Unofficial Recorded,Stream,-45.108889,168.773028,0,0,2
26990,Lumsden,Unofficial Recorded,Locality,-45.740556,168.456444,0,0,1
26991,Luna Basin,Unofficial Recorded,Basin,-44.923139,168.477750,0,0,2
2963,Luna Creek,Official Assigned,Stream,-44.932575,168.503259,0,0,2
26992,Luna Creek,Unofficial Recorded,Stream,-46.508750,169.316833,0,0,2
26993,Luna Lake,Unofficial Recorded,Lake,-41.410750,172.463750,0,0,2
2964,Luna Ridge,Official Assigned,Ridge,-41.366680,172.467534,0,0,2
14568,Luna Rock,Unofficial Recorded,Reef,-41.330000,174.641667,0,0,2
26994,Luna Slips,Unofficial Recorded,Rock,-41.400306,172.375583,0,0,2
26995,Luna Stream,Unofficial Recorded,Stream,-41.426361,172.458694,0,0,2
2965,Luncheon Col,Official Assigned,Pass,-44.611257,168.413581,0,0,2
2966,Luncheon Cove,Official Assigned,Bay,-45.764925,166.521722,0,0,2
2967,Lunik Creek,Official Assigned,Stream,-41.375952,172.443670,0,0,2
12665,Lunik Point,Official Validated,Point,-70.533333,163.100000,0,0,2
26997,Luptons Point Drain,Unofficial Recorded,Stream,-35.568417,174.251222,0,0,3
2968,Luscombe Stream,Official Assigned,Stream,-44.264894,170.869156,0,0,2
26998,Lushington Bay,Unofficial Recorded,Bay,-43.789417,172.941833,0,0,2
12666,Luther Peak,Official Validated,Hill,-72.366667,169.833333,0,0,2
10474,Lutz Hill,Official Assigned,Hill,-77.533333,169.033333,0,0,2
14156,Lyall Basin,Official Adopted,Basin,-70.500000,167.000000,0,0,2
54350,Lyall Basin,Unofficial Replaced,Basin,-45.231782,166.977519,0,0,2
26999,Lyall Bay,Unofficial Recorded,Bay,-41.332972,174.795250,0,0,2
27000,Lyall Bay,Unofficial Recorded,Bay,-45.250667,167.000444,0,0,2
27001,Lyall Bay,Unofficial Recorded,Suburb,-41.329000,174.791944,0,0,2
27002,Lyall Burn,Unofficial Recorded,Stream,-45.262333,167.557306,0,0,2
12667,Lyall Islands,Official Validated,Island,-70.683333,167.333333,0,0,2
27003,Lyalldale,Unofficial Recorded,Locality,-44.504722,171.091806,0,0,1
27004,Lyell,Unofficial Recorded,Locality,-41.794861,172.048444,0,0,1
27005,Lyell Creek,Unofficial Recorded,Stream,-41.772167,172.090194,0,0,2
27006,Lyell Creek,Unofficial Recorded,Stream,-42.388556,173.677250,0,0,2
27007,Lyell Glacier,Unofficial Recorded,Glacier,-43.306972,170.838389,0,0,2
8469,Lyell Historic Reserve,Official Validated,historic reserve,-41.798889,172.047500,0,0,3
2969,Lyell Peak,Official Assigned,Hill,-42.955355,171.533739,0,0,2
2970,Lyell Range,Official Assigned,Range,-41.701477,172.176777,0,0,2
27008,Lyes Creek,Unofficial Recorded,Stream,-43.008333,171.062972,0,0,2
27009,Lynch Creek,Unofficial Recorded,Stream,-42.778333,171.341833,0,0,2
27010,Lynch Stream,Unofficial Recorded,Stream,-36.942639,175.830861,0,0,2
2971,Lynches Flat,Official Assigned,Flat,-42.485728,172.031193,0,0,2
27011,Lyndhurst,Unofficial Recorded,Locality,-43.695972,171.720694,0,0,1
27012,Lyndon Pass,Unofficial Recorded,Pass,-42.566472,172.922778,0,0,2
27013,Lyndon Stream,Unofficial Recorded,Stream,-42.596111,172.975806,0,0,2
27014,Lynfield,Unofficial Recorded,Suburb,-36.931444,174.720556,0,0,1
2972,Lynfield Cove,Official Assigned,Bay,-36.928384,174.710401,0,0,2
27015,Lynmore,Unofficial Recorded,Suburb,-38.151111,176.288694,0,0,1
2973,Lynmore Post Office,Unofficial Discontinued,Building,-38.148924,176.283593,0,0,3
27016,Lynmouth,Unofficial Recorded,Suburb,-39.066500,174.047028,0,0,1
27017,Lynn Stream,Unofficial Recorded,Stream,-43.851417,171.215750,0,0,2
27018,Lynnford,Unofficial Recorded,Locality,-44.013750,171.609806,0,0,1
27019,Lyoncross Burn,Unofficial Recorded,Stream,-46.022833,167.790556,0,0,2
11275,Lyons Cone,Official Validated,Hill,-77.633333,162.500000,0,0,2
27020,Lyttelton,Unofficial Recorded,Town,-43.601111,172.721167,0,0,1
7354,Lyttelton Harbour/Whakaraupō,Official Altered,Bay,-43.606581,172.788109,1,0,2
12668,Lyttelton Range,Official Validated,Range,-71.550000,167.750000,0,0,2
8470,Lyttelton Scenic Reserve,Official Validated,scenic reserve,-43.591389,172.720833,0,0,3
27021,Lyttle Falls,Unofficial Recorded,Waterfall,-44.757917,168.060194,0,0,2
27022,Lyttle Glacier,Unofficial Recorded,Glacier,-43.596528,169.983694,0,0,2
27023,Lyttle Peak,Unofficial Recorded,Hill,-43.590583,169.981389,0,0,2
27024,Lyttles Creek,Unofficial Recorded,Stream,-43.450583,170.038917,0,0,2
27025,Lyttles Dip,Unofficial Recorded,Pass,-44.746194,167.970694,0,0,2
2974,Lyttles Farm,Official Assigned,Locality,-44.802859,168.025658,0,0,2
27026,Lyvia River,Unofficial Recorded,Stream,-45.506000,167.130444,0,0,2
27027,Maata,Unofficial Recorded,Locality,-39.449667,174.342306,1,0,0
50139,Mabel Bay,Unofficial Replaced,Bay,-42.073134,171.358395,0,0,2
27028,Mabel Bush,Unofficial Recorded,Locality,-46.283556,168.527500,0,0,2
27029,Mabel Creek,Unofficial Recorded,Stream,-45.768528,170.649417,0,0,2
27030,Mabel Island,Unofficial Recorded,Island,-41.268917,174.014667,0,0,2
8471,Mabel Island Scenic Reserve,Official Validated,scenic reserve,-41.268611,174.014444,0,0,4
27031,Maby Hill,Unofficial Recorded,Hill,-37.278083,175.220722,0,0,2
27032,Mac Creek,Official Approved,Stream,-40.892681,172.477818,0,0,2
27033,Mac Falls,Unofficial Recorded,Waterfall,-44.157083,168.553667,0,0,2
27034,Mac Saddle,Unofficial Recorded,Pass,-43.987028,169.290528,0,0,2
2975,Macalister Cove,Official Assigned,Bay,-41.214362,174.105480,0,0,2
11276,MacAlpine Hills,Official Validated,Hill,-84.216667,160.500000,0,0,2
50140,Macandrew's Bay,Unofficial Replaced,Locality,-45.868996,170.597089,0,0,2
27035,Macandrew Bay,Unofficial Recorded,Locality,-45.868472,170.599778,0,0,2
2976,Macandrew Bay,Official Assigned,Locality,-45.868996,170.597089,0,0,2
27036,Macaulay River,Unofficial Recorded,Stream,-43.507722,170.614139,0,0,2
49631,Macauley Island,Unofficial Recorded,Island,-30.232076,-178.430027,0,0,2
14569,Macauley Volcano,Unofficial Recorded,Seamount,-30.156833,181.408000,0,0,2
10475,MacAyeal Ice Stream,Official Assigned,Ice Feature,-80.000000,217.000000,0,0,3
49279,MacAyeal Peak,Unofficial Recorded,Hill,-80.016667,159.716667,0,0,2
11277,MacDonald Hills,Official Validated,Hill,-77.550000,163.350000,0,0,2
11278,MacDonald Nunataks,Official Validated,Ice Feature,-85.450000,202.366667,0,0,2
13712,Macdonald Point,Official Assigned,Point,-52.525099,169.241633,0,0,2
8472,Macdonald Recreation Reserve,Official Validated,recreation reserve,-36.581111,175.406389,0,0,3
14570,Macdonald Rock,Unofficial Recorded,Reef,-30.188333,181.575000,0,0,2
12669,MacDonald Spur,Official Validated,Ridge,-76.783333,159.633333,0,0,2
27037,Macdonalds Creek,Unofficial Recorded,Stream,-44.823444,168.985694,0,0,2
27038,MacDonalds Creek,Unofficial Recorded,Stream,-43.313028,170.245000,0,0,2
27039,Macdonalds Gully,Unofficial Recorded,Valley,-42.741889,171.129111,0,0,2
27040,Macdonalds Hill,Unofficial Recorded,Hill,-46.413417,169.688000,0,0,2
27041,Macdonalds Peak,Unofficial Recorded,Hill,-44.827250,168.948917,0,0,2
27042,Macdonalds Spur,Unofficial Recorded,Ridge,-44.816417,169.006000,0,0,2
27043,Macdonell Island,Unofficial Recorded,Island,-45.267972,167.138028,0,0,2
27044,Macetown,Unofficial Recorded,Locality,-44.866722,168.806917,0,0,1
8473,Macetown Historic Reserve,Official Validated,historic reserve,-44.866667,168.815278,0,0,3
10476,Macfarlane Bluff,Official Assigned,Cliff,-81.466667,155.600000,0,0,2
27045,Macfarlane Creek,Unofficial Recorded,Stream,-44.130472,168.590278,0,0,2
27046,Macfarlane Mound,Unofficial Recorded,Hill,-44.035278,168.733750,0,0,2
27047,Macfarlane Pass,Unofficial Recorded,Pass,-44.015583,168.615833,0,0,2
27048,Macfarlane Ridge,Unofficial Recorded,Ridge,-43.905417,169.365194,0,0,2
27049,Macfarlane River,Unofficial Recorded,Stream,-43.927194,169.420917,0,0,2
2977,Macfarlane Stream,Official Assigned,Stream,-43.314861,171.749668,0,0,2
27050,Macfarlane Stream,Unofficial Recorded,Stream,-45.687028,167.001111,0,0,2
27051,Macgregor Creek,Unofficial Recorded,Stream,-43.106722,170.766611,0,0,2
2978,MacGregor Stream,Official Assigned,Stream,-44.378318,170.643983,0,0,2
